text,label,rate
tien nao cua nay chat k dep nhu tiem ban mac rat nong,NEG,2
chat vai hoi bong bong khong nhan,NEU,3
mua cai thu 3 la biet san pham chat luong mien che roi nha ca nha vua re vua dep,POS,4
chat vai day dan mac vao mua he ko bi nong qua dau a,POS,5
chat luong san pham rat kem dong goi san pham rat kem,NEG,1
ao dep lam,POS,4
nen mua rong hon 1 size,NEU,3
mo mai moi dc nen hoi buc,NEG,2
vi an kha la so voi nhung loai snack tung an,NEU,3
vai o,NEU,3
duong may cap hoi xau vs lai bi rong eo qua,NEG,2
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot rat dang tien rat dang tien rat dang tien thoi gian giao hang rat nhanh chi ban hang tu van rat nhiet tinh,POS,5
ua duoc cai vay na,POS,5
lan thu 2 mua van ung y lam luon goi hang dep chat luong sp tot,POS,4
nhin no cai muon ngu het suc a,POS,4
shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh se ung ho tiep,POS,5
hang tot sr shop ve cai dia chi,POS,5
hang kha dep,POS,4
bo gen co gian tot mong min om sat than mac thoai mai,POS,4
dat hai ao den va reu 2 chat khac han nhau va ao reu rong mac vua ao reu con tan dc chu ao mau den qua te co be dang ao be chat ko dep bang ao reu va chi nguoi 40 kg moi mac vua,NEG,1
5 sao san pham dep va rat vua y,POS,4
ao dep mat re cho 10 sao luon giong het ao dong phuc cty to nen da gioi thieu 1 co so nguoi mua them,POS,5
quan dai rong oi la rong,NEG,1
thank shop nhe chat luong san pham tuyet voi shop phuc vu rat tot rat dang tien,POS,4
chat qua xau ghi gia cao roi sale xuong lua nguoi mua hang,NEG,1
dep,POS,4
mua ve kieu vo mong ay,NEG,1
hoi buon vi ko dung dc nhua bi lech ko lap dc vao nhau,NEG,1
ao mau in nhat vai mac nong,NEG,1
giao sai mau nhung mac duoc,POS,4
vi rong va hok nhan bien,NEG,1
tiep tuc ung ho shop,POS,5
chat luong san pham tuyet voi,POS,4
rat dang tien,POS,4
ao dep lam chat min dep shop dag tin tuong,POS,5
chat luong san pham duoc,POS,5
dong goi san pham chac chan thoi gian giao hang nhanh chat onn,POS,5
hic,NEG,2
ung lam hang y hinh quan rat vua thik lam,POS,5
goi hang ki,POS,4
chat luong san pham tuyet voi chat luong san pham tuyet voi dong goi san pham rat dep va chac chan,POS,5
ao xau nhu quy giat xong cung ngac ao mong nhu gi a lam an gian doi cau tha,NEG,1
do ng go i ha ng ra t ca n tha n va giao ha ng nhanh,POS,5
dong goi san pham rat dep va chac chan va giao hang nhanh,POS,5
keo hoi tran ty,NEG,2
mau dep hinh dep ro,POS,4
rat dang tien thoi gian giao hang rat nhanh mac len from dep lam nha shop,POS,5
son khong co vo,NEG,2
san pham tot so voi gia tien,POS,4
mau hong nhin to xau i qua ko sang hong nhu hinh,NEG,2
rat dang tien,POS,5
cha t luo ng sa n pha m to t shop ra t nhie t ti nh giao ha ng nhanh c on shop,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot thoi gian giao hang rat nhanh,POS,5
khong biet do minh chiu loai nay hay sao moi minh von rat kho ma gap em nay muot moi vo cung,POS,4
hai long lam a cam on shop,POS,5
hom no vua dat mau be xong ve xinh qua dat them hai cai mau reu vua cho minh vua cho ban,POS,5
chu hoi nho,NEU,3
chat luong san pham nhu hi nh,POS,5
khong giong anh lam chat xau,NEG,2
chat luong san pham rat kem hang khong giong hinh,NEG,1
dk 3 ao dep nhung ao soc trang hong k dep nhu hinhg chan qua ma,NEG,1
lai mat 2 lan ship,NEG,1
quan vua van thoai mai se ung ho shop ak,POS,4
chat luong san pham tam duoc chat luong san pham tam duoc gia ca chap nhan duoc,POS,4
hang ok lam a e mua dip flash sale qua chung,POS,4
chat luong san pham tot nhung cai vong tay dc tang nhu cai day buoc toc luon,NEU,3
chat luong san pham tuyet voi chat luong san pham tuyet voi chat luong san pham tuyet voi chat luong san pham tuyet voi chat luong san pham tuyet voi chat luong san pham tuyet voi chat luong san pham tuyet voi chat luong san pham tuyet voi chat luong san pham tuyet voi chat vai min can ngon de khen,POS,5
shop phuc vu kha tot nhung thoi gian giao hang cham qua kha nhiet tinh khi ao minh dat het hang shop co goi bao cho minh de hoi y minh co muon doi k ve ao thi co 1 cai bi dinh 1 vet mau hoi kem xinh ty noi chung tam on,POS,4
san pham cung ok so voi tam gia moi toi sh giao hang hoi lau,NEG,2
rat dang tien chat luong san pham tuyet voi dong goi san pham rat dep va chac chan,POS,5
thieu mat mot bo phan trong day shop lam minh that vong chat luong san pham tuyet voi rat dang tien,POS,4
chat luong san pham tuyet voi,POS,4
shop goi hang can than,POS,5
sieu cung,POS,4
vai dep day,POS,5
chat luong san pham rat kem vai mong de rach,NEG,1
dong goi san pham rat dep va chac chan chat luong san pham tuyet voi hang mac thoai mai,POS,5
chat vai ok mem min,POS,5
thoi gian giao hang rat nhanh,POS,4
ship hoi cao nen de nha van chuyen ghtk de khach tiet kiem chi phi,NEG,2
chuc shop buon may ban dat,NEU,3
cung dep nhung mau hong chat dep hon nha duoc cai mau den mang sach,POS,4
khong giong hinh mau,NEG,2
ao thi k dan dc,NEG,1
khong dang tien thoi gian giao hang cham,NEG,1
gui nham mau cho minh nhung thoi cung ks chat vai ok theo gia thanh hang gui nhanh,POS,4
shop phuc vu tuyet voi,POS,4
hy vong dk nhu review,NEU,3
dung mau,POS,4
tot nhat la ko nen mua,NEG,1
vay dep lam shop ung ho shop dai dai,POS,5
cai no ngan hon so voi hinh nhung cung rat dep,POS,4
mac vao rat vua,POS,5
giao hang nhanh,POS,4
chat luong san pham tuyet voi,POS,5
dong goi san pham rat dep va chac chan rat dang tien,POS,4
cam on shop,POS,5
se quay lai lan sau,POS,4
mua 3 sp khong duoc dong kiem,NEG,1
ng gay thap ko nen mua,NEU,3
vai mem nhung hoi mong nhin chung thi ok dong goi san pham rat dep va chac chan thoi gian giao hang rat nhanh,POS,4
tay ao qua ngan k nhu mog doi,NEG,1
may on hang lap rap k chac chan,NEG,1
chat vai dep mat nhung hoi de nhau hang giao nhanh mau sac co khac so voi tren anh mot chut lam em tuong nham mau v,NEU,3
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot rat dang tien dep,POS,5
chung 3 lan giac may chac k mac dc nua,NEG,2
hang flash sale nhung chat luong to,POS,4
se u ng ho them,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan dong goi san pham rat dep va chac chan chat luong san pham tuyet voi shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh,POS,5
size nu hoi to so voi m,NEG,2
chat luong san pham tuyet voi,POS,5
hang rat ok nha,POS,5
ao nhe mac mat thoai mai lam a,POS,5
sac ko tu ngat nguon pin sau khi sac day rat nong,NEG,1
hy vong che do bao hanh tot nhu shop noi,NEU,3
rat ok,POS,5
dat mua 3 cai thi loi mat 1 cai,NEG,1
phan dep lam cam on shop,POS,5
ao nhe vai mat tuy nhien mac bi ho phan cuc o nguc,NEU,3
rat dang tien chat luong san pham tuyet voi shop phuc vu rat tot dong goi san pham rat dep va chac chan,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan thoi gian giao hang rat nhanh thoi gian giao hang rat nhanh rat dang tien shop phuc vu rat tot,POS,5
rat thich cach xu ly cua shop khi khach muon doi hang,POS,5
tot trong tam gia,POS,4
ao chat dep mac nhe chat mat,POS,4
san pham ok chu shop huong dan nhiet tinh,POS,5
qua dep so voi mong doi y,POS,5
sp ok chat lieu dep giong hinh,POS,5
chat luong san pham tuyet voi quan day keo vai hoi cung tam dc,POS,4
giao hang nhanh,POS,5
chat luong san pham tuyet voi thoi gian giao hang rat nhanh nhung hoi nho so voi size,POS,4
rat dang tien,POS,5
chat vai hoi mong nhung noi chung cung tam chat nhan dc,NEU,3
ao xinh lam luon,POS,4
chat luong san pham rat kem ko nhu hinh,NEG,2
nham hang,NEG,1
vai mong min,POS,4
chat luong san pham tuyet voi ko nghi la voi gia nay co duoc doi giay ok nhu v,POS,5
shop lay sai mau cho minh du da ghi chu chon mau den,NEG,2
nhin don gian ma dep,POS,5
hang dep so voi gia tien,POS,4
nhu dong ho cu vay,NEG,1
mau son dep mui son rat thom chat long nhung khi kho lai rat li,POS,4
luon luon hai long,POS,5
nhung fom ao chua dc dep lam,NEU,3
chat luong san pham tuyet voi dep y hinh,POS,4
chan sp hoi yeu shop phuc vu tot,POS,4
dat 2 cai 2 chat khac nhau 1 cai thi from be,NEG,2
mk tim hieu tuong danh cho da dau ma dung xong mat mk van ra nhieu dau,NEG,2
khan mong min phu hop voi gia,POS,4
rat dep rat mat,POS,5
duong may xay,NEU,3
binh thuong minh mac size 27 nhung dat size 29 ve mac vua in o o,NEG,2
chi oi em nhan hang roi hang dep lam thank shop nhe,POS,4
gia ca chap nhan duoc can than dung size cho kh,NEG,2
ao giong hinh dep lam,POS,4
san pham tam duoc,NEU,3
m7 mat cut,NEU,3
giay dep nhu hinh,POS,5
chat vai tot,POS,5
chat luong san pham tot giao du hang,POS,4
dong goi san pham dep va chan chan,POS,4
giay hoi ban chan minh chuan size 37 nhung di hoi bi kich chan chap nhan dc,NEU,3
hang dep,POS,4
dong goi san pham tam duoc chat luong khong tuong xung gia tien vai quan mong va de xuot duong may xau khong thang,NEG,1
shop goi gem luc nao cung long lanh nhin san pham tem mac chuyen nghiep ghe mau long lanh nhe nhang tkss shopp a,POS,5
troi oi sao hang ko giong hinh chat lieu ko giong rong to ma xau qua troi ne hinh thi ro dep,NEG,1
hang hoi nhan vai mong va hoi be tam 35 40 kg chac ok,NEU,3
quan bau ma kich thuoc nho mac chat cung hoi kho chiu minh ko mac noi,NEG,1
moi toi gan het hang nen mau thich nhat cug k con nua hichic,NEG,2
chat luong san pham tuyet voi shop giao hang nhanh va chu dao nua,POS,4
ao dep chan vay sz m bi rong,POS,4
mau,NEU,3
ao from rong chat shop nhiet tinh dong goi san pham rat dep va chac chan rat dang tien thoi gian giao hang rat nhanh,NEG,2
diem tru xiu la mau hong ko dc giong anh mau,NEG,2
de so ky duoi 58 ma minh chi co 50 ky mac om sat ko ngoi len xg dc,NEG,2
giao hang nhanh,POS,4
toi kha hai long ve san pham,POS,4
ao xinh so voi gia hy vong mac dep,POS,4
rat dang tien,POS,4
nhung van danh gia 5 sao vi do dang yeu nhiet tinh cua chu shop 3,POS,5
vai cung binh thuong nhung mau sac de cung lam,POS,4
chat vai giay hop vs gia tien,POS,4
dat kieu 3 trang vang den ma giao hong vang trang,NEG,1
dong goi can than ok,POS,4
chat luong san pham tuyet voi da tung mua hang va rat thich cac sp cua shop minh se ung ho shop lau dai,POS,5
nhung mua thu mac la hop li,POS,4
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan,POS,5
het hang ko bao trc tu y thay the sp minh co y dat do 70 kg cho mac rong rai ma shop lai giao bo do 60 kg thi ma kieu gi nhung minh co 46 kg da mac vua xit va hoi chat nach,NEG,1
chat lieu tot,POS,5
giao hang nhanh dong goi sp ok,POS,4
cam on shop nha,POS,4
e viet thu r muc ra deu dep lam a shop da gui link cho e va e nhan dc nen danh gia dum shop lien ne,POS,4
shop tu van cu the nen ao minh mac rat ok,POS,4
shop ko lay giong mau theo yeu cau chat luong sp mong ko giong mo ta lien he voi shop doi hang thi shop ko tra loi that vong,NEG,2
e rat thich shop dog goi ki san pham dep,POS,5
minh thay kho ga hoi do,NEG,1
ao mac vao de thuong lam vai day dan,POS,5
vai mong qua sp cung duoc,NEU,3
len day dan thoa long mong doi,POS,5
cam on vi mon qua nho nhan,NEU,3
dong goi san pham rat dep va chac chan,POS,5
ao dep lam a,POS,5
minh co dan shop uu tien mau do du chon giao ngau nhien,POS,5
chat choi nguoi doi luon,POS,4
shop tu van nhiet tinh,POS,4
giao sai mau roi,NEG,2
cam on shop nhe,POS,5
bra thi khoi che,POS,4
se tiep tuc ung ho,POS,4
hang tam duoc chu khong dep dong goi ok,NEU,3
the ko nap duoc,NEG,1
ao kieu dang rat dep vai hoi mong xiu nhung no tinh te,POS,4
shop giao hang nhanh hang chuan da check hiddentag,POS,5
dep mac thoai mai mat giao hang rat nhanh co 6 sao duoc cho ca 6,POS,4
mong lan sau ko bi phai mau,NEU,3
con co qua tang nua co de thuong the,POS,5
chat luong san pham tuyet voi,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh e mua toi chai thu 10 oy xai ok lm a re de su dung,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot thoi gian giao hang rat nhanh,POS,5
mua tu hom mung 1 la duoc 5 ngay uong,NEU,3
duong chi may khong tot,NEG,2
dong goi san pham rat dep va chac chan rat dang tien shop phuc vu rat tot thoi gian giao hang rat nhanh,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan tui dep mem nhung minh nghi quai cung hon chut thi dep hon,POS,4
ung shop a,POS,4
tam duoc dong goi san pham rat dep va chac chan thoi gian giao hang rat nhanh,POS,4
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh,POS,5
mac len thoai mai ko bi bo qua,POS,4
ao dep qua,POS,4
giay dep lam minh se tiep tuc ung ho shop,POS,5
ao nay xinh lam luon ne chuc shop buon may ban dat nho de y rep tin nhan khach la dc nhe minh chup review cho ban nao con lan tan nhe,POS,5
chat luong san pham tuyet voi,POS,5
thuc su lan dau tien mua quan mau trang vi rat so ban va nhin beo nhung chiec nay k nhu vay,POS,5
chi duoc hai goi la tam con xiu mui,NEG,2
se ung ho tiep,POS,5
san pham tuyet voi rat dang tien,POS,4
chat luong san pham tuyet voi,POS,5
nhung quan chat qua,NEG,2
hqua nhan duoc ao roi,POS,4
thoi gian giao hang cham hon moi khi,NEG,2
hang dep,POS,4
dang ao tuy khong dep nhu hinh nhung voi gia nhu vay la qua on,POS,4
se quay lai khi can,POS,5
cha t luo ng sa n pha m to t,POS,4
rat dang tien,POS,5
rat dang tien,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot nhiet tinh tu van,POS,5
giao chi co 3 mau thui,NEG,2
ao khong giong hinh vay ma shop quang cao nhu dung r,NEG,1
vai nong,NEG,2
cho ngan sao,POS,5
giao hang cuc nhanh trong vong 3 ngay,POS,5
noi chung cung duoc,POS,4
thoi gian giao hang rat nhanh man qua mua tan 2 kg,NEU,3
thoi gian giao hang cham,NEU,3
c shop ban hang co tam chat luong va phuc vu qua oki luon,POS,5
mua 2 lan roi,POS,4
de nghi kiem tra hang trc khi giao h lam sao day shop,NEG,2
ao lan nay deu k phai trang ma nga vang neu khach nao dat 2 lan thi lan sau chay mat dep lam an co tam 1 ty,NEG,1
shop ho tro rat nhiet tinh,POS,5
shop phuc vu rat tot thoi gian giao hang rat nhanh,POS,4
dong goi san pham rat dep va chac chan,POS,5
se ung ho tiep,POS,4
kem danh len min qua troi lun,POS,5
chat vai hoi nong,NEG,2
thun len gan mong mat om body,POS,5
ao nhu trong hinh tat ca deu ok,POS,4
ao dep lam nha rat hai long ne,POS,4
rat ung y a,POS,5
m bao lay xxl gui cho m co xxl,NEG,2
dep kg cho che co gian mac rat thoai mai ton dang rat dep chi em nao muon mua ma con ngoai cu yen tam nhe neu co 10 sao la cho luon,POS,4
chat luong san pham tam duoc tay ao ngay nach kha chat,POS,4
chat luong hoi kem can vot bi lech,NEU,3
ao dep ung bung co ma chon size theo so ki ma van thay hoi chat ty thich rong hon ung ho shop nen dat tie p don nua,POS,4
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot thoi gian giao hang rat nhanh ngoai ra con tang mat na nua,POS,5
li than sau may to qua,NEG,2
shop phuc vu rat tot,POS,5
ao dep nhg hoi rong size s ma phai sua lai tay ao moi vua,POS,4
vai thun de bi dan,NEG,2
hai long,POS,4
quan co 69 k ma mac vao dep lam co,POS,5
quan dep mac thich,POS,5
ao vai dep thay on,POS,5
ao mong va cung hang loai 2 roi,NEG,2
minh nhan dc ao roi vai dep lam co ao mickey bi rot hot thoi nhung minh van ung,POS,4
hang rat ok mui thom de chiu thom dai nua,POS,5
giay ok xinh giao kha nhanh ch hang rat nhanh 3 chu giao hang nhiet tinh va de thuong,POS,5
chat luong san pham tuyet voi,POS,5
san pham chinh hang day du tem bao hanh,POS,5
dat may xanh ma giao may hong thoi gian giao hang lau,NEG,1
giao dung mau va dung mau,POS,4
thoi gian giao hang rat nhanh shop phuc vu rat tot shop phuc vu rat tot,POS,5
thoi gian giao hang cham gia ca chap nhan duoc chat luong san pham tam duoc,POS,5
minh se ung ho lan sau,POS,5
mieng lot giay mau do,NEG,2
mau sieu sieu ung,POS,5
giay em hai long,POS,4
thoi gian giao hang rat nhanh,POS,5
it fits perfectly,POS,5
chat luong san pham tam duoc mau xau qua ko giong tren hinh,NEG,2
voi gia nay thi cung ok,NEU,3
khong biet no chet hay di dau ma gio thi tuyet doi khong thay con nao lun,NEU,3
sach dep giao hang nhanh,POS,5
a o de p a m da y da n,POS,5
ko con mui,NEG,2
ao hoi dai,NEG,2
shop luu y ban san pham dep cho cac khach hang khac sau nay,NEU,3
dong goi san pham chac chan,POS,4
dep nhung hoi bi rong ty,POS,4
minh rat thich,POS,5
mua hang dc shop tang qua,NEU,3
vi mong hon minh nghi va phia ben trong co ve cu,NEG,2
hang dep nhu hinh va chuan 4 mau a,POS,4
qua rong,NEG,1
chat vai ok,POS,4
san pham k giong nhu hinh,NEG,2
ao dep,POS,4
thoi gian giao hang rat nhanh,POS,4
shop phuc vu sieu sieu tot,POS,4
dong goi san pham rat dep va chac chan,POS,5
ao kg giog mau,NEG,1
ao rat dep minh rat ung y,POS,4
chat luong verry good,POS,4
dam xinh lam vai ok gia lai re dang mua nha mng khong phai phan van nua a,POS,5
shop phuc vu rat tot,POS,5
goi nam rat em,POS,4
shop phuc vu rat tot thoi gian giao hang rat nhanh chua day 1 phut la co the,POS,5
nhung de noi balo gia <num> k giam con 99 k thi qua te,NEG,1
thanks shop,POS,4
size giay phom nho nen di hoi kich,NEG,2
chat luong san pham tuyet voi dong goi dep giay em,POS,5
nhung em la8j dat nham mau v nhe ra la ca map den nhung khong de y v,NEU,3
ao dep nhung giat ra mau,NEG,2
shop phuc vu rat tot thoi gian giao hang rat nhanh rat dang tien,POS,5
chat luong san pham tuyet voi,POS,5
ao dep vai dep ma vai bi dinh do nhiu qua sot chi nua cho gai nut k may lun,POS,4
vai dep,POS,4
dong goi san pham rat dep va chac chan,POS,5
cac ban chua y size khi mua,NEU,3
rat tot chat luong san pham tuyet voi dong goi san pham rat dep va chac chan thoi gian giao hang rat nhanh,POS,5
vai hoi mong anw van cho chu shop 5 shop phuc vu rat tot,POS,5
vai co hoi mong nhung minh nghi la vua tui tien,NEU,3
luc nao mua hang ben shop cung yen tam ve chat luong,POS,5
sach hoi bi cong gay mot chu t,NEU,3
ao form len dep nhung hoi tiec vi chat vai tho hoi ngua,NEU,3
ok san pham shop rat ok a,POS,4
ga nhu kieu lam tu bot ra nhu tren bao noi trang trot bot bot am dong goi kieu gi toan kien la kien 1 hop mop meo,NEG,1
nhung hat ngoc hoi xuoc tu nhung ks so voi gia tien thoi gian giao hang rat nhanh,NEU,3
dong goi sp chac chan lm,POS,5
chat luong ok,POS,5
cam on shop da cho minh trai nghem vui ve,POS,5
rat dang tien thoi gian giao hang rat nhanh,POS,5
sp nhu hinh,POS,4
minh rat hai long,POS,5
vai cung dc ko dep lam kieu giong hinh,NEG,2
ao so mi vai hoi mong tam dc dong goi san pham rat dep va chac chan,POS,4
dat sz 38 nhung tren ao la sz 36 may ko qua chat,POS,4
mau xanh thi rat ok,POS,4
lan nao cung la 5 sao het,POS,5
san pham tot rat dang tien,POS,5
on a mac de chiu,POS,4
dep ma de hon xau ti ma ok lam,NEU,3
hang rat dep rat vua va hai long,POS,4
minh mua cua shop nay rat nhieu lan vi minh cung ban online nen lay do shop 50 sp tot 20 tam dc con 30 khong the chap nhan dc vai ao han ao thun ao nhat hoodie vai day tot nhung ma ao khoac kaki ao style co han bi dinh ban rat nghiem trong luon giat khong ra dc lai con dinh mhieu nua cho,NEG,1
shop giao hang kha nhanh dong goi san pham rat dep va chac chan,POS,5
mua hang cua shop nhieu lan r,POS,4
sp chat dep y hinh gia ca tot,POS,5
chat luong san pham tuyet voi,POS,5
cam thay hai long ve chat luong,POS,5
quan co gian tot chat thoang mat,POS,4
chan vay dep chi chu nch de men,POS,5
dat mua mau den ma lai gui mau xam,NEG,2
chat vai dep co gian tot mac vao thoai mai,POS,5
ao dep mau dep giao hang nhanh,POS,5
dung la thu shop am tri dia nguc an o that duc an cho co vo con chau may ganh hay qua,NEG,1
giay on co bi 1 2 vet o nhung k dag ke noi chug la hai log 90,POS,4
vai dep lam a,POS,4
quan mem thoang cac ban ung ho shop di nhe,POS,5
